,root-Engineered-Wastewater-Industrial_wastewater-Agricultural_wastewater,root-Engineered-Wastewater-Industrial_wastewater-Mine_water,root-Engineered-Wastewater-Industrial_wastewater-Petrochemical,root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(aerobic),root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(anaerobic),root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Circulatory_system-Blood,root-Host_associated-Human-Digestive_system-Intestine,root-Host_associated-Human-Digestive_system-Large_intestine,root-Host_associated-Human-Digestive_system-Oral,root-Host_associated-Human-Lympathic_system-Lymph_nodes,root-Host_associated-Human-Reproductive_system-Female,root-Host_associated-Human-Reproductive_system-Vagina,root-Host_associated-Human-Respiratory_system-Nasopharyngeal,root-Host_associated-Human-Respiratory_system-Pulmonary_system,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
ERR503852,5.9604645e-08,0.0,5.3167343e-05,0.0,0.0,1.4901161e-05,0.0020008683,4.6491623e-05,0.0,1.1920929e-07,1.1324883e-06,1.7881393e-07,0.0,3.1292439e-06,0.0,0.0,0.0,0.0001744628,0.0,0.0,0.0,5.9604645e-08,0.0,1.7881393e-07,8.583069e-06,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.902482e-05,0.00026386976,2.9802322e-08,5.9604645e-08,4.172325e-07,1.475215e-05,0.0,0.0001989305,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0
ERR503420,0.00029814243,2.9802322e-08,0.0003015101,3.5762787e-07,0.0,0.00027549267,0.007962942,0.0018771589,3.993511e-06,6.854534e-07,4.6104193e-05,1.5318394e-05,0.0,0.00014412403,4.5895576e-06,0.0,0.0,0.0008299947,0.0,0.0,0.0,6.5267086e-06,8.6426735e-07,0.00019025803,0.00057402253,2.8908253e-05,0.0,1.7881393e-07,0.0,1.4901161e-07,9.268522e-06,2.0861626e-07,0.0011204481,1.5497208e-06,7.1525574e-07,5.990267e-06,4.4703484e-07,1.3411045e-06,1.4603138e-06,0.0018365085,0.05412531,4.172325e-06,9.23872e-07,9.715557e-06,6.198883e-05,2.2351742e-05,0.0047499537,0.0,1.2665987e-05,2.9802322e-08,2.7418137e-06,9.23872e-07,8.85129e-06,0.0,0.0,0.0
ERR504160,8.940697e-08,0.0,6.2584877e-07,0.0,0.0,5.096197e-06,7.739663e-05,4.61936e-06,0.0,0.0,1.1086464e-05,0.0,0.0,3.784895e-06,0.0,0.0,0.0,0.0010448992,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,2.9802322e-08,0.0,0.0,0.0,1.4901161e-07,3.5613775e-05,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.874302e-07,1.7881393e-07,0.0,0.0,3.33786e-06,7.599592e-05,8.940697e-08,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504501,0.0,0.0,8.34465e-07,0.0,0.0,1.2814999e-06,4.0709972e-05,9.23872e-07,0.0,0.0,2.9802322e-06,0.0,0.0,2.682209e-07,0.0,0.0,0.0,0.0002450347,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,2.9802322e-08,0.0,0.0,0.0,0.0,2.4437904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,9.119511e-06,0.0,1.1920929e-07,1.5199184e-06,8.362532e-05,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504488,2.9802322e-08,0.0,2.0861626e-07,0.0,0.0,2.270937e-05,0.00014469028,2.95043e-06,0.0,0.0,5.5134296e-06,8.940697e-08,0.0,3.477931e-05,0.0,0.0,0.0,0.00032430887,0.0,0.0,0.0,0.0,1.1920929e-07,1.1920929e-07,1.719594e-05,6.556511e-07,0.0,0.0,0.0,1.4305115e-06,9.7066164e-05,1.6093254e-06,4.8607588e-05,0.0,4.172325e-07,0.0,0.0,0.0,0.0,5.3048134e-06,1.7881393e-06,0.0,5.9604645e-08,2.3245811e-06,4.7385693e-06,8.940697e-08,7.6293945e-06,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07
ERR503324,0.0,0.0,7.1525574e-07,0.0,0.0,1.7285347e-06,0.00011897087,7.1525574e-07,0.0,0.0,8.046627e-07,0.0,0.0,3.5762787e-07,0.0,0.0,0.0,0.00010231137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5762787e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,5.662441e-07,0.0,0.0,5.662441e-07,4.5895576e-06,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503033,0.0,0.0,3.874302e-07,0.0,0.0,8.6426735e-07,7.7456236e-05,5.662441e-07,0.0,0.0,1.013279e-06,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,0.00011652708,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,6.2584877e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,3.0100346e-06,0.0,2.9802322e-08,2.592802e-06,4.592538e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504038,1.9282103e-05,0.0,3.2782555e-06,0.0,0.0,6.2584877e-07,1.3768673e-05,7.650256e-05,1.7881393e-07,7.748604e-07,2.6375055e-05,2.9802322e-08,0.0,9.298325e-06,1.3113022e-06,0.0,0.0,0.00049191713,0.0,0.0,0.0,0.0,0.0,7.0631504e-06,3.0398369e-06,1.013279e-06,0.0,0.0,0.0,0.0,5.453825e-06,0.0,1.7881393e-06,0.0,1.2814999e-06,2.9802322e-08,0.0,3.671646e-05,3.4868717e-06,0.0018683374,0.46032822,2.9802322e-07,4.3809414e-06,8.162856e-05,0.08304611,0.0011292696,0.0012019873,0.0,8.34465e-07,4.172325e-07,1.4901161e-07,1.30832195e-05,1.1920929e-07,0.0,0.0,0.0
ERR503820,0.0,0.0,5.9604645e-08,0.0,0.0,6.2584877e-07,6.0379505e-05,3.2782555e-07,0.0,0.0,4.5895576e-06,0.0,0.0,2.592802e-06,0.0,0.0,0.0,0.00031855702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08,1.3411045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6426735e-07,1.4901161e-07,0.0,0.0,6.556511e-06,2.8043985e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504459,7.122755e-06,0.0,0.00037765503,0.0,0.0,6.9856644e-05,0.0041549206,0.0013870597,1.4901161e-07,3.5762787e-07,3.963709e-06,2.026558e-05,1.4901161e-07,0.00016257167,1.4901161e-07,0.0,0.0,0.0029831827,0.0,0.0,0.0,2.2649765e-05,6.9886446e-05,3.3676624e-06,0.0012117028,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,1.1980534e-05,2.9802322e-08,0.0,2.3841858e-07,0.0,0.0,0.0,1.3798475e-05,1.4901161e-07,1.1920929e-07,0.0,0.0,0.0,0.0,3.439188e-05,0.0,7.748604e-07,0.0,8.940697e-08,0.0,5.9604645e-08,0.0,0.0,0.0
ERR503117,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,2.5212765e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.5464764e-06,0.0,0.0,0.0,0.0,1.4901161e-07,0.00034809113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6426735e-07,1.4901161e-07,0.0,0.0,8.940697e-08,0.41665503,3.2782555e-07,9.536743e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940697e-08
ERR504353,0.0,0.0,7.748604e-07,0.0,0.0,8.940697e-07,2.5063753e-05,1.4901161e-06,0.0,1.4901161e-07,7.480383e-06,0.0,0.0,3.5762787e-07,0.0,0.0,0.0,0.00035503507,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,8.34465e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9041042e-06,0.00047317147,0.0,3.5762787e-07,2.9027462e-05,0.0011183321,5.9604645e-08,5.90086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503739,1.1026859e-06,0.0,1.2099743e-05,0.0,0.0,0.00013926625,0.0018101037,4.8696995e-05,0.0,0.0,3.4928322e-05,1.4901161e-07,0.0,1.4692545e-05,0.0,0.0,0.0,0.00047689676,0.0,0.0,0.0,2.9802322e-08,0.0,9.23872e-07,5.066395e-07,1.4007092e-06,0.0,0.0,0.0,0.0,1.296401e-05,8.940697e-08,2.9206276e-06,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,9.208918e-06,0.0001937151,0.0,2.0861626e-07,6.3478947e-06,4.518032e-05,2.682209e-07,9.030104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504095,0.00010854006,0.0,5.2839518e-05,0.0,0.0,1.0430813e-05,1.6868114e-05,0.0050629377,2.682209e-07,1.1920929e-07,9.2595816e-05,4.1127205e-06,0.0,4.7415495e-05,0.0,0.0,0.0,0.0027721226,5.9604645e-08,0.0,0.0,0.0,6.556511e-07,1.8894672e-05,0.001650989,7.390976e-06,0.0,5.662441e-07,0.0,3.0189753e-05,0.001049012,1.2487173e-05,1.13248825e-05,0.0,1.3619661e-05,1.4305115e-06,2.0861626e-07,0.0,5.9604645e-08,0.0003607273,0.00015515089,0.0,0.0,1.7881393e-07,0.007171005,0.00014260411,0.0002681315,0.0,0.0,0.0,0.0,1.1920929e-07,1.5497208e-06,0.0,2.0861626e-07,5.066395e-07
ERR504044,5.9604645e-08,0.0,1.22487545e-05,0.0,0.0,1.9997358e-05,0.00017628074,5.7816505e-06,0.0,1.4901161e-07,2.8312206e-06,2.9802322e-08,0.0,8.165836e-06,0.0,0.0,0.0,0.00050625205,0.0,0.0,0.0,0.0,0.0,6.2584877e-07,1.2755394e-05,1.1920929e-07,0.0,0.0,0.0,0.0,7.1525574e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3321638e-05,0.0001257062,0.0,0.0,1.013279e-06,6.172061e-05,0.0,1.6212463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504382,0.0,0.0,1.7881393e-07,0.0,0.0,9.357929e-06,6.595254e-05,1.4603138e-06,0.0,0.0,5.2452087e-06,0.0,0.0,2.1755695e-05,0.0,0.0,0.0,0.00033035874,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,3.1888485e-06,2.0861626e-07,0.0,0.0,0.0,1.9073486e-06,0.00021743774,3.5762787e-07,2.592802e-06,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,8.6426735e-07,2.0861626e-07,0.0,0.0,2.2053719e-06,1.564622e-05,5.9604645e-08,7.1525574e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503389,2.3841858e-07,0.0,2.4110079e-05,0.0,0.0,1.013279e-06,3.0964613e-05,4.3809414e-06,0.0,2.3841858e-07,4.053116e-06,0.0,0.0,3.2782555e-07,5.9604645e-08,0.0,0.0,9.8347664e-05,0.0,0.0,0.0,0.0,0.0,1.8268824e-05,1.9937754e-05,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0005386472,0.02914846,0.0,0.0,2.0861626e-07,0.00061258674,0.0,5.1259995e-06,0.0,0.0,0.0,0.0,2.4706125e-05,0.0,0.0,0.0,0.0
ERR503110,0.0,0.0,1.3113022e-06,0.0,0.0,7.1525574e-07,1.66893e-05,4.172325e-07,0.0,5.9604645e-08,2.9802322e-08,0.0,0.0,5.9604645e-07,0.0,0.0,0.0,1.8030405e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1338463e-05,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23872e-07,1.642108e-05,0.0,0.0,2.0861626e-07,1.8030405e-05,0.0,6.0498714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503903,8.940697e-08,0.0,4.8577785e-06,0.0,0.0,3.8176775e-05,0.00012588501,8.702278e-06,0.0,0.0,5.185604e-06,0.0,0.0,9.268522e-06,0.0,0.0,0.0,0.0012391806,0.0,0.0,0.0,0.0,0.0,8.940697e-08,2.771616e-06,0.0,0.0,0.0,0.0,0.0,1.937151e-06,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.351139e-06,6.943941e-06,0.0,5.9604645e-08,2.0563602e-06,2.1725893e-05,0.0,1.1503696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503571,0.00016108155,0.0,9.2327595e-05,2.9802322e-08,0.0,2.9146671e-05,8.493662e-06,0.011235237,1.1920929e-07,0.0,1.347065e-05,4.4703484e-07,0.0,5.671382e-05,0.0,0.0,0.0,0.0004656911,0.0,0.0,0.0,0.0,2.3841858e-06,1.4901161e-07,0.0003632903,4.7683716e-07,0.0,5.096197e-06,0.0,2.2441149e-05,0.00023165345,0.0,3.874302e-07,0.0,7.748604e-07,1.7881393e-07,5.9604645e-08,0.0,8.34465e-07,0.00019213557,1.1920929e-07,0.0,0.0,0.0,0.0005631149,0.00010967255,0.00017520785,0.0,5.9604645e-08,0.0,3.2782555e-07,0.0,5.066395e-07,0.0,1.1920929e-07,0.0
ERR504354,0.0,0.0,0.0008829236,0.0,0.0,2.4139881e-05,0.00025099516,0.00083887577,0.0,2.5868416e-05,5.662441e-07,4.8458576e-05,0.0,0.000595212,0.0,0.0,0.0,1.4901161e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0009775758,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003143847,0.009639502,0.0,0.0,0.0,3.2007694e-05,0.0,1.49309635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503099,0.0,0.0,5.9604645e-08,0.0,0.0,2.95043e-06,4.4971704e-05,8.34465e-07,0.0,0.0,3.1590462e-06,0.0,0.0,1.463294e-05,0.0,0.0,0.0,0.00027370453,0.0,0.0,0.0,0.0,0.0,0.0,1.3113022e-06,5.9604645e-08,0.0,0.0,0.0,2.115965e-06,0.00029832125,1.1920929e-07,4.4703484e-07,0.0,8.940697e-08,0.0,0.0,0.0,0.0,3.2782555e-07,1.1920929e-07,0.0,0.0,1.4901161e-06,3.3169985e-05,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503048,9.23872e-07,0.0,2.8669834e-05,0.0,0.0,4.8577785e-06,6.3449144e-05,2.4706125e-05,0.0,8.34465e-07,5.9604645e-06,8.940697e-08,0.0,1.0162592e-05,0.0,0.0,0.0,0.0005340874,0.0,0.0,0.0,0.0,0.0,2.8312206e-06,1.6093254e-06,0.0,0.0,0.0,0.0,0.0,3.5762787e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,2.9802322e-08,0.00025731325,0.0036467314,0.0,1.1920929e-07,4.708767e-06,0.0023404956,2.682209e-07,0.00023671985,0.0,0.0,0.0,0.0,5.9604645e-07,0.0,0.0,0.0,0.0
ERR504506,1.9401312e-05,0.0,3.2007694e-05,0.0,0.0,1.1175871e-05,5.042553e-05,0.0043985844,1.1920929e-07,0.0,0.00017240644,1.7881393e-07,0.0,3.090501e-05,0.0,0.0,0.0,0.0009839237,0.0,0.0,0.0,0.0,0.0,8.046627e-07,1.129508e-05,9.23872e-07,0.0,1.4901161e-07,0.0,1.1026859e-06,8.3982944e-05,5.9604645e-08,0.0,0.0,3.5762787e-07,8.940697e-08,0.0,5.9604645e-08,3.784895e-06,0.003733635,0.0014985502,0.0,1.4901161e-07,8.046627e-07,0.39405322,0.00019147992,0.00021260977,0.0,0.0,0.0,0.0,2.9802322e-08,2.3543835e-06,0.0,2.0861626e-07,0.0
ERR504270,0.0,0.0,8.940697e-08,0.0,0.0,0.0,1.9073486e-06,2.0861626e-07,0.0,0.0,2.0861626e-07,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,7.4893236e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.662441e-07,0.0,0.0,0.0,0.0,5.9604645e-08,0.0002924204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,2.0861626e-07,0.0,0.0,1.7881393e-07,0.025966376,1.7881393e-07,1.7881393e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503484,1.1920929e-07,0.0,6.273389e-05,0.0,0.0,2.0235777e-05,0.002018422,6.708503e-05,0.0,3.5762787e-07,6.556511e-07,1.4901161e-07,0.0,8.85129e-06,0.0,0.0,0.0,0.00019815564,0.0,0.0,0.0,0.0,2.9802322e-08,2.0861626e-07,3.5643578e-05,8.940697e-08,0.0,0.0,0.0,0.0,8.940697e-08,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7642975e-05,6.9856644e-05,8.940697e-08,0.0,1.7881393e-07,1.4662743e-05,0.0,2.1994114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503034,0.0,0.0,7.748604e-07,0.0,0.0,1.6391277e-06,0.000108897686,5.066395e-07,0.0,0.0,3.2782555e-07,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,7.4625015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,7.7188015e-06,0.0,0.0,9.536743e-07,4.6789646e-06,0.0,2.3543835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503653,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.0,0.0,5.8561563e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.662441e-07,0.0,0.0,0.0,0.0,1.4901161e-07,0.0004171729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.095250994,4.172325e-07,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503595,0.0,0.0,4.529953e-06,0.0,0.0,4.2915344e-06,0.0010041296,5.4240227e-06,0.0,8.940697e-08,2.1457672e-06,0.0,0.0,4.172325e-07,0.0,0.0,0.0,6.005168e-05,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.662441e-07,4.4703484e-05,0.0,0.0,5.066395e-07,4.708767e-06,0.0,1.3113022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503544,0.0,0.0,1.66893e-06,0.0,0.0,8.6426735e-07,3.787875e-05,5.066395e-07,0.0,0.0,3.2782555e-07,0.0,0.0,1.013279e-06,0.0,0.0,0.0,7.593632e-05,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,5.4836273e-06,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7683716e-06,4.0262938e-05,0.0,0.0,3.874302e-07,9.545684e-05,0.0,3.2484531e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503682,0.0,0.0,2.9802322e-08,0.0,0.0,2.3841858e-07,4.068017e-05,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,1.1920929e-07,0.0,0.0,0.0,0.00011458993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6426735e-07,3.6656857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503125,0.0,0.0,5.9604645e-08,0.0,0.0,5.066395e-07,6.16312e-05,5.066395e-07,0.0,0.0,1.5199184e-06,0.0,0.0,3.516674e-06,0.0,0.0,0.0,0.00045263767,0.0,0.0,0.0,0.0,0.0,0.0,1.8775463e-06,0.0,0.0,0.0,0.0,2.413988e-06,0.0004220307,1.1920929e-07,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,1.7881393e-07,0.0,0.0,7.748604e-07,9.793043e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08
ERR504417,0.00016659498,0.0,0.0002616048,4.7683716e-07,0.0,0.00026518106,0.010548353,0.0012916327,2.7120113e-06,5.662441e-07,3.796816e-05,1.3589859e-05,0.0,0.00011730194,3.963709e-06,0.0,0.0,0.00067052245,0.0,0.0,0.0,5.00679e-06,5.364418e-07,0.00014951825,0.0002488792,2.30968e-05,0.0,1.1920929e-07,0.0,2.9802322e-08,7.0035458e-06,0.0,0.00077205896,1.1622906e-06,3.2782555e-07,2.9206276e-06,3.2782555e-07,7.1525574e-07,8.6426735e-07,0.0011819303,0.054516196,3.9339066e-06,6.2584877e-07,8.165836e-06,4.172325e-05,1.385808e-05,0.003639251,0.0,1.0937452e-05,2.9802322e-08,3.1888485e-06,4.172325e-07,3.9339066e-06,0.0,0.0,0.0
ERR504361,1.013279e-06,0.0,8.046627e-06,0.0,0.0,0.0004258752,0.00090175867,3.4034252e-05,0.0,0.0,5.6266785e-05,8.940697e-08,0.0,2.887845e-05,0.0,0.0,0.0,0.0011492968,0.0,0.0,0.0,1.1920929e-07,1.7881393e-07,8.046627e-07,1.013279e-06,4.172325e-07,0.0,0.0,0.0,2.9802322e-08,3.939867e-05,1.7881393e-07,2.5331974e-06,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,6.8843365e-06,4.3302774e-05,0.0,2.682209e-07,1.1831522e-05,1.859665e-05,5.9604645e-08,1.9043684e-05,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,2.9802322e-08
ERR504183,0.0,0.0,6.854534e-07,0.0,0.0,2.2351742e-06,4.801154e-05,7.748604e-07,0.0,0.0,2.1755695e-06,0.0,0.0,2.8908253e-06,0.0,0.0,0.0,0.00024297833,0.0,0.0,0.0,0.0,0.0,0.0,7.1525574e-07,0.0,0.0,0.0,0.0,0.0,7.748604e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6093254e-06,5.2452087e-06,0.0,0.0,1.6093254e-06,0.00011125207,0.0,1.1026859e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504245,0.0,0.0,1.7881393e-07,0.0,0.0,0.0,1.4901161e-07,2.8312206e-06,0.0,0.0,7.1525574e-07,0.0,0.0,2.682209e-07,0.0,0.0,0.0,8.356571e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,0.0,0.0,0.0,3.2782555e-07,0.00031787157,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,9.655952e-06,7.748604e-07,0.0,2.9802322e-08,4.7683716e-07,0.76553124,0.00015476346,1.4334917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,5.9604645e-08
ERR504533,5.9604645e-08,0.0,1.9431114e-05,0.0,0.0,0.00023537874,0.0020396113,4.7028065e-05,0.0,0.0,3.6120415e-05,1.5497208e-06,1.4901161e-07,4.5776367e-05,8.940697e-08,0.0,0.0,0.0071048737,0.0,0.0,0.0,5.3942204e-06,2.682209e-06,4.23193e-06,1.8060207e-05,0.0,0.0,0.0,0.0,0.0,1.0430813e-06,1.4901161e-07,1.1920929e-06,0.0,0.0,0.0,0.0,1.7881393e-07,7.5101852e-06,0.00030952692,2.592802e-05,0.0,1.1920929e-07,4.5001507e-06,2.682209e-07,0.0,0.0025537014,0.0,2.720952e-05,0.0,5.066395e-07,0.0,2.3841858e-07,0.0,0.0,1.4901161e-07
ERR503538,0.0,0.0,2.0861626e-07,0.0,0.0,1.013279e-06,0.00040134788,8.940697e-08,0.0,0.0,0.0,0.0,0.0,9.23872e-07,0.0,0.0,0.0,1.758337e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,4.4703484e-07,0.0,0.0,2.0861626e-07,1.1920929e-06,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
